seed,model_kind,all_finite,loss_iter_1,activity_iter_1,elapsed_iter_1,loss_iter_3,activity_iter_3,elapsed_iter_3,loss_iter_5,activity_iter_5,elapsed_iter_5,loss_iter_10,activity_iter_10,elapsed_iter_10
0,connectome,True,0.5206073522567749,0.6649283766746521,34.32796210999368,0.5181896686553955,0.6688509583473206,123.078365052992,0.501579999923706,0.6645669937133789,235.03307113799383,0.4946044385433197,0.6680504083633423,519.6647355380119
1,connectome,True,0.6666198372840881,0.6649283766746521,59.48194168298505,0.5076928734779358,0.6714540123939514,171.868492951995,0.5303252935409546,0.7051426768302917,280.3896824689873,0.4934374094009399,0.6915462613105774,552.2247334949789
2,connectome,True,1.444194197654724,0.6649283766746521,57.02026289500645,0.6405434012413025,0.5874761939048767,173.34201814600965,0.5105825066566467,0.5978487133979797,284.00478789099725,0.5090734362602234,0.8593941330909729,565.5213041139941
0,random,True,2.6792876720428467,2.780975341796875,62.35105375098647,0.5608190298080444,2.190351247787476,179.0301997899951,0.8476023077964783,1.8709954023361208,308.9682069099799,0.514323890209198,1.3159526586532593,624.6736480979889
1,random,True,4.3900532722473145,2.780975341796875,66.73943463698379,0.5548849105834961,2.074755907058716,200.2792992399773,0.704164981842041,1.851997256278992,328.6703951759846,0.6192212700843811,1.37099289894104,649.6130397449888
2,random,True,0.8218210339546204,2.780975341796875,65.58013932200265,0.6902489066123962,2.224660873413086,194.8564574740012,0.5429811477661133,1.8614928722381592,329.2613085549965,0.538419246673584,1.4510712623596191,660.4669454669929
