comparison,steps,connectome_loss_mean,connectome_loss_std,control_loss_mean,control_loss_std,connectome_activity_mean,connectome_activity_std,control_activity_mean,control_activity_std,connectome_elapsed_mean,connectome_elapsed_std,control_elapsed_mean,control_elapsed_std,delta_loss_mean,delta_activity_mean,delta_elapsed_mean
original_checkpoint_naive_random,5,0.5141626000404358,0.0147032573861353,0.6982494791348776,0.1523967114598282,0.6558527946472168,0.0541751935508965,1.8614951769510903,0.0094990732382573,251.9254510786656,43.68878994498862,308.92917468565673,10.744410341250736,0.18408687909444177,1.2056423823038735,57.003723606991144
original_checkpoint_naive_random,10,0.499038428068161,0.0087101395692526,0.5573214689890543,0.0549439312619439,0.7396636009216309,0.1043530738722866,1.3793389399846394,0.0679448420979485,545.8035910489949,23.592997332358017,644.9178777699902,18.352750301115403,0.058283040920893314,0.6396753390630086,99.11428672099532
random_init_naive_random,5,0.5155276656150818,0.007950929132818394,0.5135732293128967,0.007525505305188013,0.5453368822733561,0.021912586535578184,0.577597419420878,0.01444110729478665,268.3767344599958,25.893485220454703,325.97898784666904,12.990165551334291,-0.0019544363021850586,0.03226053714752197,57.602253386673226
random_init_naive_random,10,0.5044551889101664,0.0037439878910495382,0.5024147232373556,0.001006680252059587,0.5031797488530477,0.002528017476656218,0.5233743190765381,0.0023464243663395565,341.7291115246706,140.2521865666461,711.3146483486707,688.9756424589876,-0.0020404656728107984,0.02019457022349036,369.58553682400014
random_init_degree_preserving,5,0.5155276656150818,0.007950929132818394,0.5158520738283793,0.007909891175500066,0.5453368822733561,0.021912586535578184,0.5347733894983927,0.01572739191141616,122.74631312066663,2.5720936067231435,131.12814085466667,6.340431832653058,0.00032440821329748903,-0.010563492774963379,8.38182773400004
random_init_degree_preserving,10,0.5044551889101664,0.0037439878910495382,0.5026929577191671,0.0018745146377557764,0.5031797488530477,0.002528017476656218,0.49452439943949383,0.004257484672094597,268.2284190840002,20.68503998257087,272.20984605999985,20.550710497035116,-0.001762231190999275,-0.008655349413553892,3.981426975999625
degree_preserving_ensemble,5,0.5155276656150818,0.00671976158564638,0.5172236998875935,0.006091167751836666,0.5453368822733561,0.01851951574265071,0.5345613400141398,0.014697475870786188,122.74631312066663,2.1738158552820877,133.47012989213326,7.051056559672505,0.0016960342725117715,-0.01077554225921627,10.723816771466637
