seed,model_kind,loss_iter_1,activity_iter_1,elapsed_iter_1,loss_iter_3,activity_iter_3,elapsed_iter_3,loss_iter_5,activity_iter_5,elapsed_iter_5,all_finite
0,connectome,0.5206073522567749,0.6649283766746521,30.111080720002064,0.5181896686553955,0.6688509583473206,111.83851084002526,0.501579999923706,0.6645669937133789,201.4919580529968,True
1,connectome,0.6666198372840881,0.6649283766746521,59.743195670016576,0.5076928734779358,0.6714540123939514,169.63998218200868,0.5303252935409546,0.7051426768302917,278.17052282200893,True
2,connectome,1.444194197654724,0.6649283766746521,52.336927238997305,0.6405434012413025,0.5874761939048767,167.245739467995,0.5105825066566467,0.5978487133979797,276.1138723609911,True
0,random,2.6792876720428467,2.780975341796875,53.955771531997016,0.5608190298080444,2.190351247787476,169.58172541597742,0.8476023077964783,1.8709954023361208,300.4133360949927,True
1,random,4.3900532722473145,2.780975341796875,48.90283314901171,0.5548849105834961,2.074755907058716,174.59135757898912,0.704164981842041,1.851997256278992,305.3734697639884,True
2,random,0.8218210339546204,2.780975341796875,66.55628669599537,0.6902489066123962,2.224660873413086,194.77640375698684,0.5429811477661133,1.8614928722381592,321.00071819798904,True
