model_kind,seed,iteration,elapsed_sec,task_loss,activity_abs_mean,gradient_norm,forward_sec,backward_plus_step_sec,iter_total_sec,finite
connectome,0,1,22.01974948499992,0.5927278995513916,0.574621319770813,13.145340171510414,12.784911982000267,9.234551144999841,22.019463127000108,True
connectome,0,2,43.5910706589998,0.5075055956840515,0.5651770830154419,3.71389741907656,12.81012622299977,8.761116068999854,21.571242291999624,True
connectome,0,3,70.34118487099977,0.5104028582572937,0.5632048845291138,5.598527787129781,13.122629025000151,13.627414331999717,26.750043356999868,True
connectome,0,4,96.24604056899989,0.5306143164634705,0.5656521320343018,9.986378503996788,12.684716813999785,13.220060649000061,25.904777462999846,True
connectome,0,5,123.0495059609998,0.5206182599067688,0.5526422262191772,7.317752817295307,12.790001071000006,14.013381409999965,26.80338248099997,True
connectome,0,6,148.38004936100015,0.5054841041564941,0.5350346565246582,2.916644197713502,12.652988155000003,12.677413174000321,25.330401329000324,True
connectome,0,7,175.55358022500013,0.5009801387786865,0.5222293734550476,0.8889063162515815,12.859800035999797,14.31358809700032,27.173388133000117,True
connectome,0,8,201.63609530199983,0.5034388899803162,0.5130686163902283,2.151569075537943,12.70839957499993,13.373973926999952,26.082373501999882,True
connectome,0,9,227.79192589800004,0.5069535374641418,0.5083028078079224,2.6597717144030435,12.870932507999896,13.284820181000214,26.15575268900011,True
connectome,0,10,254.04100279400018,0.5086986422538757,0.5048332214355469,2.6579832501598752,12.70210288599992,13.546889384000224,26.248992270000144,True
