model_kind,seed,iteration,elapsed_sec,task_loss,activity_abs_mean,gradient_norm,forward_sec,backward_plus_step_sec,iter_total_sec,finite
connectome,0,1,34.32796210999368,0.5206073522567749,0.6649283766746521,17.72704932411644,16.72927447600523,17.598358749994077,34.32763322599931,True
connectome,0,2,66.24019642401254,0.5367287993431091,0.6712695956230164,16.183494356142745,16.496094355010428,15.415995685994858,31.912090041005285,True
connectome,0,3,123.07836505299201,0.5181896686553955,0.6688509583473206,8.992820360404501,17.229555483005242,39.60853548598243,56.83809096898767,True
connectome,0,4,180.42936098299106,0.5023580193519592,0.6646177768707275,4.043205718062348,17.057376508018933,40.29346268897643,57.350839196995366,True
connectome,0,5,235.03307113799383,0.501579999923706,0.6645669937133789,4.985185235167428,16.587836225982755,38.01570368499961,54.60353991098236,True
connectome,0,6,289.2624780620099,0.5085017681121826,0.6693514585494995,6.687358636408088,18.25809039300657,35.971158525993815,54.22924891900038,True
connectome,0,7,346.4217433730082,0.5071937441825867,0.6785721778869629,5.5969228673733475,17.64024255197728,39.5188361100154,57.15907866199268,True
connectome,0,8,401.82239782699617,0.5000627040863037,0.6785241365432739,3.823966365838794,18.743083428009413,36.65743295298307,55.400516380992485,True
connectome,0,9,460.5584163439926,0.4951688051223755,0.6717379093170166,3.0257690093606677,19.55559659501887,39.18024712297483,58.7358437179937,True
connectome,0,10,519.6647355380119,0.4946044385433197,0.6680504083633423,3.063110615946413,17.655531138007063,41.45069143301225,59.106222571019316,True
