seed,model_kind,node_index,mean_abs_activity
0,connectome,297,1.2875365018844604
0,connectome,298,1.2875683307647705
0,connectome,299,1.2878963947296143
0,connectome,300,1.2878977060317993
0,connectome,301,1.2877566814422607
0,connectome,302,1.2874678373336792
0,connectome,303,1.2874919176101685
0,connectome,304,1.2874929904937744
0,connectome,305,1.2874891757965088
0,connectome,306,1.287432312965393
0,connectome,307,1.287230372428894
0,connectome,308,1.287018895149231
0,connectome,309,1.2865079641342163
0,connectome,310,1.2847535610198975
0,connectome,311,1.278729796409607
0,connectome,312,1.258044958114624
0,connectome,313,1.1870225667953491
0,connectome,314,0.9431412816047668
0,connectome,315,1.2642407417297363
0,connectome,316,1.2835056781768799
0,connectome,317,1.2866257429122925
0,connectome,318,1.2871311902999878
0,connectome,319,1.28721284866333
0,connectome,320,1.2872262001037598
0,connectome,321,1.2872284650802612
0,connectome,322,1.2872284650802612
0,connectome,323,1.2872284650802612
0,connectome,324,1.2872284650802612
0,connectome,325,1.287280559539795
0,connectome,326,1.2874999046325684
0,connectome,327,1.2875674962997437
0,connectome,328,1.287853717803955
0,connectome,329,1.2880241870880127
0,connectome,330,1.288050651550293
0,connectome,331,1.2877485752105713
0,connectome,332,1.2874678373336792
0,connectome,333,1.2874919176101685
0,connectome,334,1.2874480485916138
0,connectome,335,1.2872860431671143
0,connectome,336,1.2872108221054077
0,connectome,337,1.2871674299240112
0,connectome,338,1.287017583847046
0,connectome,339,1.2865041494369507
0,connectome,340,1.28473961353302
0,connectome,341,1.278681993484497
0,connectome,342,1.257906436920166
0,connectome,343,1.1867475509643555
0,connectome,344,0.9431412816047668
0,connectome,345,1.2642407417297363
0,connectome,346,1.2835056781768799
0,connectome,347,1.2866257429122925
0,connectome,348,1.2871311902999878
0,connectome,349,1.28721284866333
0,connectome,350,1.2872262001037598
0,connectome,351,1.2872284650802612
0,connectome,352,1.2872284650802612
0,connectome,353,1.2872284650802612
0,connectome,354,1.2872284650802612
0,connectome,355,1.2872284650802612
0,connectome,356,1.2872329950332642
0,connectome,357,1.287394404411316
0,connectome,358,1.2876498699188232
0,connectome,359,1.2879974842071533
0,connectome,360,1.2880257368087769
0,connectome,361,1.288050651550293
0,connectome,362,1.287756085395813
0,connectome,363,1.2875295877456665
0,connectome,364,1.2872912883758545
0,connectome,365,1.2872270345687866
0,connectome,366,1.2872231006622314
0,connectome,367,1.2872101068496704
0,connectome,368,1.287165641784668
0,connectome,369,1.2870097160339355
0,connectome,370,1.28646981716156
0,connectome,371,1.2845969200134277
0,connectome,372,1.2781128883361816
0,connectome,373,1.2558397054672241
0,connectome,374,1.1809613704681396
0,connectome,375,0.9431412816047668
0,connectome,376,1.2835056781768799
0,connectome,377,1.2866257429122925
0,connectome,378,1.2871311902999878
0,connectome,379,1.28721284866333
