seed,model_kind,node_index,mean_abs_activity
1,random,0,0.9500036835670471
1,random,1,2.4133083820343018
1,random,2,0.5850477814674377
1,random,3,1.5720866918563843
1,random,4,9.554251670837402
1,random,5,0.3597275912761688
1,random,6,0.8109399080276489
1,random,7,1.8019345998764038
1,random,8,2.4219675064086914
1,random,9,1.161895990371704
1,random,10,2.487942695617676
1,random,11,1.358340859413147
1,random,12,3.730217695236206
1,random,13,0.5017775297164917
1,random,14,0.7279607653617859
1,random,15,7.537154197692871
1,random,16,1.1348861455917358
1,random,17,1.5845855474472046
1,random,18,0.6937839984893799
1,random,19,2.7679481506347656
1,random,20,1.0437506437301636
1,random,21,1.5502475500106812
1,random,22,2.0751888751983643
1,random,23,1.8991163969039917
1,random,24,1.024524211883545
1,random,25,2.283961772918701
1,random,26,1.6703436374664307
1,random,27,4.933638095855713
1,random,28,0.9891491532325745
1,random,29,2.6729118824005127
1,random,30,0.8306434154510498
1,random,31,0.16859517991542816
1,random,32,2.007181167602539
1,random,33,3.0746312141418457
1,random,34,1.584864616394043
1,random,35,1.676141619682312
1,random,36,1.8408029079437256
1,random,37,2.3974769115448
1,random,38,0.37018170952796936
1,random,39,2.9295883178710938
1,random,40,4.171024799346924
1,random,41,1.737298607826233
1,random,42,1.7128342390060425
1,random,43,1.4266881942749023
1,random,44,6.276050567626953
1,random,45,1.9867645502090454
1,random,46,2.149264097213745
1,random,47,1.7137552499771118
1,random,48,2.031465768814087
1,random,49,4.127784729003906
1,random,50,0.018954774364829063
1,random,51,2.132908344268799
1,random,52,0.9987615942955017
1,random,53,4.471770286560059
1,random,54,2.472806692123413
1,random,55,0.47038257122039795
1,random,56,1.110615611076355
1,random,57,3.453310966491699
1,random,58,0.2230602651834488
1,random,59,1.5370795726776123
1,random,60,1.7098833322525024
1,random,61,0.11646320670843124
1,random,62,1.9923871755599976
1,random,63,1.9058886766433716
1,random,64,0.5442906618118286
1,random,65,9.932247161865234
1,random,66,2.036815643310547
1,random,67,0.5744544267654419
1,random,68,4.667675971984863
1,random,69,1.115592122077942
1,random,70,1.3722045421600342
1,random,71,0.10652922838926315
1,random,72,3.6602048873901367
1,random,73,6.101752281188965
1,random,74,0.29314669966697693
1,random,75,1.887171745300293
1,random,76,3.2954187393188477
1,random,77,1.6700736284255981
1,random,78,0.7735092639923096
1,random,79,4.465348243713379
1,random,80,0.915715217590332
1,random,81,0.2432279735803604
1,random,82,0.590769350528717
1,random,83,0.9401647448539734
1,random,84,3.6284947395324707
1,random,85,3.886892080307007
1,random,86,1.093546986579895
1,random,87,2.8354198932647705
1,random,88,1.2020978927612305
1,random,89,1.3077670335769653
1,random,90,4.861098766326904
1,random,91,4.123508453369141
1,random,92,0.0641878992319107
1,random,93,2.8649940490722656
1,random,94,1.7609909772872925
1,random,95,0.344257116317749
1,random,96,2.481646776199341
1,random,97,0.35387638211250305
1,random,98,1.8934544324874878
1,random,99,2.4852945804595947
1,random,100,0.9574340581893921
1,random,101,1.4079127311706543
1,random,102,0.3832579255104065
1,random,103,0.6030421853065491
1,random,104,4.47633171081543
1,random,105,0.7288163304328918
1,random,106,1.2548638582229614
1,random,107,0.2632986009120941
1,random,108,0.9785260558128357
1,random,109,7.552702903747559
1,random,110,0.8675508499145508
1,random,111,1.961361289024353
1,random,112,2.3021795749664307
1,random,113,2.1229188442230225
1,random,114,0.9263238310813904
1,random,115,3.5435121059417725
1,random,116,0.6234146952629089
1,random,117,1.3018746376037598
1,random,118,0.809463381767273
1,random,119,1.4243212938308716
1,random,120,2.4107439517974854
1,random,121,1.781942367553711
