seed,model_kind,node_index,mean_abs_activity
0,random,0,1.5917065143585205
0,random,1,2.4420435428619385
0,random,2,0.4320092797279358
0,random,3,1.4097541570663452
0,random,4,5.342400074005127
0,random,5,0.5763208270072937
0,random,6,0.47019335627555847
0,random,7,0.9448416233062744
0,random,8,1.942063331604004
0,random,9,1.1111994981765747
0,random,10,2.129371166229248
0,random,11,1.734004259109497
0,random,12,4.967997074127197
0,random,13,0.5983510613441467
0,random,14,0.6897189021110535
0,random,15,0.8320459127426147
0,random,16,1.279375433921814
0,random,17,1.4857052564620972
0,random,18,0.03948471322655678
0,random,19,3.264503240585327
0,random,20,1.211875319480896
0,random,21,1.8664066791534424
0,random,22,2.1243181228637695
0,random,23,1.6444332599639893
0,random,24,0.65447598695755
0,random,25,2.317183256149292
0,random,26,1.6438777446746826
0,random,27,6.748326778411865
0,random,28,0.6270334720611572
0,random,29,2.44433331489563
0,random,30,1.5974931716918945
0,random,31,0.18232084810733795
0,random,32,2.35255765914917
0,random,33,2.847031831741333
0,random,34,1.314368724822998
0,random,35,1.549068808555603
0,random,36,1.7563385963439941
0,random,37,0.932147204875946
0,random,38,0.08095501363277435
0,random,39,2.5461649894714355
0,random,40,3.6231818199157715
0,random,41,1.4832358360290527
0,random,42,1.6010465621948242
0,random,43,1.3794188499450684
0,random,44,6.091668605804443
0,random,45,1.7129395008087158
0,random,46,2.1335413455963135
0,random,47,1.334419846534729
0,random,48,1.6559436321258545
0,random,49,4.784215927124023
0,random,50,0.17196573317050934
0,random,51,2.056053638458252
0,random,52,0.6436224579811096
0,random,53,3.4745287895202637
0,random,54,2.7045538425445557
0,random,55,0.9024122953414917
0,random,56,0.7037132382392883
0,random,57,3.174316644668579
0,random,58,0.2291712462902069
0,random,59,1.937964677810669
0,random,60,0.7995467782020569
0,random,61,0.11613239347934723
0,random,62,2.388150691986084
0,random,63,1.5055078268051147
0,random,64,1.0159902572631836
0,random,65,9.33486270904541
0,random,66,0.9427837133407593
0,random,67,0.6590689420700073
0,random,68,3.8305935859680176
0,random,69,0.6576259136199951
0,random,70,1.2391986846923828
0,random,71,0.3504834473133087
0,random,72,3.850747585296631
0,random,73,4.925564765930176
0,random,74,0.2878536581993103
0,random,75,1.6649516820907593
0,random,76,2.8692100048065186
0,random,77,1.7622700929641724
0,random,78,0.7737119197845459
0,random,79,4.332085609436035
0,random,80,1.0884954929351807
0,random,81,0.16355572640895844
0,random,82,0.19388864934444427
0,random,83,1.0381745100021362
0,random,84,3.2215232849121094
0,random,85,4.445289134979248
0,random,86,1.1192169189453125
0,random,87,2.357769250869751
0,random,88,1.0631563663482666
0,random,89,1.4208966493606567
0,random,90,4.39155912399292
0,random,91,4.45905065536499
0,random,92,0.46018874645233154
0,random,93,2.5047295093536377
0,random,94,1.6333999633789062
0,random,95,0.9924654364585876
0,random,96,2.5651533603668213
0,random,97,0.5019940733909607
0,random,98,1.9947535991668701
0,random,99,2.163912534713745
0,random,100,1.2245901823043823
0,random,101,1.3583791255950928
0,random,102,0.6277092695236206
0,random,103,0.619679868221283
0,random,104,5.13365364074707
0,random,105,1.6656919717788696
0,random,106,1.1561553478240967
0,random,107,0.17122288048267365
0,random,108,0.9407842755317688
0,random,109,6.876669883728027
0,random,110,0.7001025080680847
0,random,111,1.9745515584945679
0,random,112,2.0576608180999756
0,random,113,2.7599422931671143
0,random,114,0.7845919728279114
0,random,115,3.312753438949585
0,random,116,0.717321515083313
0,random,117,1.187883734703064
0,random,118,0.8367391228675842
0,random,119,1.6116061210632324
0,random,120,2.1821861267089844
0,random,121,1.4868196249008179
0,random,122,0.40019530057907104
0,random,123,1.6272544860839844
0,random,124,1.4990829229354858
0,random,125,0.20053140819072723
0,random,126,0.9621276259422302
0,random,127,1.071589708328247
0,random,128,0.036328621208667755
0,random,129,2.2058815956115723
0,random,130,3.130063056945801
0,random,131,0.12240491807460785
0,random,132,2.949862480163574
0,random,133,0.507624626159668
0,random,134,3.2236666679382324
0,random,135,1.2058205604553223
0,random,136,0.5360530614852905
0,random,137,0.8867026567459106
0,random,138,2.9466965198516846
0,random,139,0.1922270804643631
0,random,140,1.9845876693725586
0,random,141,1.0137546062469482
0,random,142,2.03287935256958
0,random,143,6.337190628051758
0,random,144,1.0006532669067383
0,random,145,4.429583549499512
