seed,model_kind,node_index,mean_abs_activity
1,connectome,0,1.0507707595825195
1,connectome,1,1.0499342679977417
1,connectome,2,1.049761414527893
1,connectome,3,1.0498113632202148
1,connectome,4,1.049802541732788
1,connectome,5,1.0498554706573486
1,connectome,6,1.0500413179397583
1,connectome,7,1.050032138824463
1,connectome,8,1.0499939918518066
1,connectome,9,1.049774408340454
1,connectome,10,1.0497512817382812
1,connectome,11,1.0496892929077148
1,connectome,12,1.0494115352630615
1,connectome,13,1.0475361347198486
1,connectome,14,1.0345746278762817
1,connectome,15,0.940666139125824
1,connectome,16,1.1984752416610718
1,connectome,17,1.185530662536621
1,connectome,18,1.184472918510437
1,connectome,19,1.1842272281646729
1,connectome,20,1.1842814683914185
1,connectome,21,1.1842621564865112
1,connectome,22,1.184453010559082
1,connectome,23,1.1844545602798462
1,connectome,24,1.1844388246536255
1,connectome,25,1.184259057044983
1,connectome,26,1.1841707229614258
1,connectome,27,1.1840659379959106
1,connectome,28,1.1838059425354004
1,connectome,29,1.1829235553741455
1,connectome,30,1.1764386892318726
1,connectome,31,1.1395773887634277
1,connectome,32,0.940666139125824
1,connectome,33,1.2162848711013794
1,connectome,34,1.2185111045837402
1,connectome,35,1.215675950050354
1,connectome,36,1.2153973579406738
1,connectome,37,1.2153164148330688
1,connectome,38,1.215300440788269
1,connectome,39,1.215319037437439
1,connectome,40,1.2154961824417114
1,connectome,41,1.215456247329712
1,connectome,42,1.2154332399368286
1,connectome,43,1.2151851654052734
1,connectome,44,1.2151038646697998
1,connectome,45,1.2148598432540894
1,connectome,46,1.2143105268478394
1,connectome,47,1.2128955125808716
1,connectome,48,1.2022145986557007
1,connectome,49,1.1519869565963745
1,connectome,50,0.940666139125824
1,connectome,51,1.2187950611114502
1,connectome,52,1.2240633964538574
1,connectome,53,1.2228963375091553
1,connectome,54,1.222518801689148
1,connectome,55,1.2224516868591309
1,connectome,56,1.2224183082580566
1,connectome,57,1.222386360168457
1,connectome,58,1.2225536108016968
1,connectome,59,1.2225737571716309
1,connectome,60,1.2225492000579834
1,connectome,61,1.2223896980285645
1,connectome,62,1.2222472429275513
1,connectome,63,1.2220875024795532
1,connectome,64,1.2216904163360596
1,connectome,65,1.2208993434906006
1,connectome,66,1.2190730571746826
1,connectome,67,1.2064927816390991
1,connectome,68,1.1534172296524048
1,connectome,69,0.940666139125824
1,connectome,70,1.2192367315292358
1,connectome,71,1.225136399269104
1,connectome,72,1.2245138883590698
1,connectome,73,1.2243245840072632
1,connectome,74,1.2242498397827148
1,connectome,75,1.2242090702056885
1,connectome,76,1.2241692543029785
1,connectome,77,1.2241625785827637
1,connectome,78,1.224382996559143
1,connectome,79,1.2243424654006958
1,connectome,80,1.2243372201919556
1,connectome,81,1.2240785360336304
1,connectome,82,1.223993182182312
1,connectome,83,1.2237708568572998
1,connectome,84,1.223259449005127
1,connectome,85,1.2223408222198486
1,connectome,86,1.2202293872833252
1,connectome,87,1.207108497619629
1,connectome,88,1.1535489559173584
1,connectome,89,0.940666139125824
1,connectome,90,1.2193987369537354
1,connectome,91,1.2253812551498413
1,connectome,92,1.2249093055725098
1,connectome,93,1.2248036861419678
1,connectome,94,1.2247451543807983
1,connectome,95,1.2247023582458496
1,connectome,96,1.2246534824371338
1,connectome,97,1.224630355834961
1,connectome,98,1.2247718572616577
1,connectome,99,1.2248404026031494
1,connectome,100,1.2248343229293823
1,connectome,101,1.22474205493927
1,connectome,102,1.2245891094207764
1,connectome,103,1.2244700193405151
1,connectome,104,1.224204421043396
1,connectome,105,1.2236340045928955
1,connectome,106,1.222657561302185
1,connectome,107,1.2204456329345703
1,connectome,108,1.2072035074234009
1,connectome,109,1.1535676717758179
1,connectome,110,0.940666139125824
1,connectome,111,1.2196153402328491
1,connectome,112,1.2256557941436768
1,connectome,113,1.2250350713729858
1,connectome,114,1.2249197959899902
1,connectome,115,1.2248735427856445
1,connectome,116,1.224833369255066
1,connectome,117,1.2247782945632935
1,connectome,118,1.2247499227523804
1,connectome,119,1.224738359451294
1,connectome,120,1.2249813079833984
1,connectome,121,1.224960207939148
1,connectome,122,1.2249897718429565
1,connectome,123,1.2247790098190308
1,connectome,124,1.2247450351715088
1,connectome,125,1.2246074676513672
1,connectome,126,1.224310278892517
1,connectome,127,1.22371506690979
1,connectome,128,1.222717523574829
1,connectome,129,1.2204843759536743
1,connectome,130,1.2072129249572754
1,connectome,131,1.1536073684692383
1,connectome,132,0.9408762454986572
1,connectome,133,1.219618797302246
1,connectome,134,1.2256907224655151
1,connectome,135,1.225231409072876
1,connectome,136,1.2250837087631226
1,connectome,137,1.2248730659484863
1,connectome,138,1.2248313426971436
1,connectome,139,1.2247889041900635
1,connectome,140,1.2247583866119385
1,connectome,141,1.2247391939163208
1,connectome,142,1.2248420715332031
1,connectome,143,1.2249672412872314
1,connectome,144,1.2249871492385864
1,connectome,145,1.2249716520309448
1,connectome,146,1.224833369255066
1,connectome,147,1.2247867584228516
1,connectome,148,1.2246366739273071
1,connectome,149,1.2243226766586304
1,connectome,150,1.2237211465835571
1,connectome,151,1.2227200269699097
1,connectome,152,1.2205348014831543
1,connectome,153,1.2073938846588135
1,connectome,154,1.153774619102478
1,connectome,155,0.9409322142601013
1,connectome,156,1.2195711135864258
1,connectome,157,1.2256882190704346
1,connectome,158,1.2252007722854614
1,connectome,159,1.2250794172286987
1,connectome,160,1.225023627281189
1,connectome,161,1.224908471107483
1,connectome,162,1.224727988243103
1,connectome,163,1.2247211933135986
1,connectome,164,1.224709153175354
1,connectome,165,1.2246984243392944
1,connectome,166,1.2249369621276855
1,connectome,167,1.224936604499817
1,connectome,168,1.2249891757965088
1,connectome,169,1.2248393297195435
1,connectome,170,1.224837303161621
1,connectome,171,1.2247841358184814
1,connectome,172,1.2246241569519043
1,connectome,173,1.2243075370788574
1,connectome,174,1.2237595319747925
1,connectome,175,1.22291100025177
1,connectome,176,1.2207196950912476
1,connectome,177,1.2073974609375
1,connectome,178,1.153727412223816
1,connectome,179,0.9409322142601013
1,connectome,180,1.2193480730056763
1,connectome,181,1.2254900932312012
1,connectome,182,1.225180745124817
1,connectome,183,1.2250468730926514
1,connectome,184,1.2249529361724854
1,connectome,185,1.2249125242233276
1,connectome,186,1.224896788597107
1,connectome,187,1.2247717380523682
1,connectome,188,1.22465980052948
1,connectome,189,1.2246601581573486
1,connectome,190,1.2247307300567627
1,connectome,191,1.2248984575271606
1,connectome,192,1.2249197959899902
1,connectome,193,1.224945068359375
1,connectome,194,1.2248119115829468
1,connectome,195,1.2248204946517944
1,connectome,196,1.2247611284255981
1,connectome,197,1.2246451377868652
1,connectome,198,1.2244895696640015
1,connectome,199,1.2239445447921753
1,connectome,200,1.222934365272522
1,connectome,201,1.2206840515136719
1,connectome,202,1.2073639631271362
1,connectome,203,1.1537160873413086
1,connectome,204,0.9408870935440063
1,connectome,205,1.2193639278411865
1,connectome,206,1.2254360914230347
1,connectome,207,1.2249540090560913
1,connectome,208,1.2248941659927368
1,connectome,209,1.224946141242981
1,connectome,210,1.224870204925537
1,connectome,211,1.2248307466506958
1,connectome,212,1.2248351573944092
1,connectome,213,1.2248483896255493
1,connectome,214,1.2246887683868408
1,connectome,215,1.224618673324585
1,connectome,216,1.2248451709747314
1,connectome,217,1.224866271018982
1,connectome,218,1.2249141931533813
1,connectome,219,1.2248014211654663
1,connectome,220,1.2247933149337769
1,connectome,221,1.2248378992080688
1,connectome,222,1.2249268293380737
1,connectome,223,1.2248129844665527
1,connectome,224,1.2245080471038818
1,connectome,225,1.223912239074707
1,connectome,226,1.2229044437408447
1,connectome,227,1.220661997795105
1,connectome,228,1.2073218822479248
1,connectome,229,1.1535377502441406
1,connectome,230,0.940666139125824
1,connectome,231,1.2194033861160278
1,connectome,232,1.2254811525344849
