model_kind,seed,iteration,elapsed_sec,task_loss,activity_abs_mean,gradient_norm,forward_sec,backward_plus_step_sec,iter_total_sec,finite
random,2,1,27.54081608699994,0.5774393677711487,0.6217972040176392,10.83871118173275,14.956070251000028,12.584624880000092,27.54069513100012,True
random,2,2,54.009658687999945,0.5145661234855652,0.6050586104393005,4.502400216597192,14.921115380999936,11.547664769999983,26.46878015099992,True
random,2,3,85.93509269499987,0.5015528798103333,0.5998756885528564,1.0494798735124602,15.256683428000088,16.668637005999926,31.925320434000014,True
random,2,4,117.61861641799987,0.5095211267471313,0.5952001214027405,3.4216887683748016,15.413877173000174,16.26950941699988,31.683386590000055,True
random,2,5,148.76915611000004,0.5174142122268677,0.5859349966049194,4.694435455337038,15.425493419000077,15.72497214100008,31.150465560000157,True
random,2,6,176.96212050600002,0.5181164145469666,0.5729235410690308,4.701774519640268,14.954949123999995,13.237876953000068,28.192826077000063,True
random,2,7,208.15061177799998,0.5129077434539795,0.5588619112968445,3.8301918210347656,15.229958618999945,15.95847351500015,31.188432134000095,True
random,2,8,238.73022980399992,0.5063782334327698,0.5446500182151794,2.5344170156818073,15.103783159000159,15.475740359999918,30.579523519000077,True
random,2,9,270.5522852459999,0.502149760723114,0.5321366786956787,1.2537875859465084,15.316999291999991,16.504918583000062,31.821917875000054,True
random,2,10,301.4358059609999,0.5012746453285217,0.5214588642120361,0.8040535003891505,15.152275886000098,15.731170824999936,30.883446711000033,True
