model_kind,seed,iteration,elapsed_sec,task_loss,activity_abs_mean,gradient_norm,forward_sec,backward_plus_step_sec,iter_total_sec,finite
connectome,1,1,22.514456561000088,0.5261245369911194,0.5667705535888672,5.046433396152111,13.084475057999953,9.429676830000062,22.514151888000015,True
connectome,1,2,48.472809521000045,0.5004458427429199,0.5461328029632568,0.2614605347078312,12.8507577150001,13.107535390999942,25.958293106000042,True
connectome,1,3,70.56418589900011,0.5098932385444641,0.5267730355262756,2.4525445483762027,12.858876341999917,9.232347689000107,22.091224031000024,True
connectome,1,4,101.09286583000005,0.5121006369590759,0.5256723165512085,2.7042521231487084,12.965637899000058,17.562983156999962,30.52862105600002,True
connectome,1,5,129.1740339590001,0.5063655972480774,0.5207048058509827,1.9142321916196858,12.665476737000063,15.415553692999993,28.081030430000055,True
connectome,1,6,155.87385968400008,0.5010032057762146,0.5141838788986206,0.6052891952706686,12.879577964000077,13.820154894999973,26.69973285900005,True
connectome,1,7,183.81471590700005,0.5008008480072021,0.5099923610687256,0.5981273894529392,12.694093777000035,15.246690834999981,27.940784612000016,True
connectome,1,8,213.70272634100002,0.5028213858604431,0.5066525340080261,1.1760208471487896,14.209289370999954,15.678584667999985,29.88787403899994,True
connectome,1,9,242.3441563450001,0.5036811828613281,0.5036991834640503,1.337726008592616,13.767949499999986,14.873393624000073,28.64134312400006,True
connectome,1,10,270.519792487,0.5030491948127747,0.5002696514129639,1.2440241569954633,13.954717260999928,14.220801338000001,28.17551859899993,True
